재밌고 배우들의 연기도 좋았습니다~
좋았어요~^^ 좋았어요~^^
누가 3시간이 지루하댔어?? 너무 재밌는데 생각할것도 많고
그의 고뇌가 나와는 상관없는 한 시대 우수한 천재만의 것이 아니라고 느껴졌다. 깊은공감.
솔직히 조금 지루했습니다 그러나 연출이 훌륭하고 오펜하이머처럼 한 번 고민하고 생각하게 만드는 영화.
시간 가는줄 모르고 원자폭탄이 아니고 한 인물의 성격을 봤어요.어디에서나 열등감이 다른이의 인생을 망치네요. 전쟁은 그만입니다
음... 소문난 잔치인 느낌
good movie Nolan is great
전쟁의 끝이 새로운 시작이었네요.
집중해서 봤어요 몰입감 좋음
재미있어요. 사운드가 좋아서 영화관에서 보기 추천합니다.
지루해요. 영화보는 내내 졸았어요
대하에 순응 그리고 역류 다시 순응과 역류가 요동치는 잔잔하면서도 거대한 물결을 만들어내는 인간 이야기
한 인물의 심리가 잘 나타난 영화였어요.
스토리중심의 영화로 괜찮았어요 확실히 영화 제목처럼 핵폭탄 개발이 중심이라기 보다는 오펜하이머라는 인물에 대해 깊게 알게된 영화였네요
기대했던 스타일의 영화는 아니었지만 볼만했어요
사실... 뭔말인지 어려워서 이해는 못하면서 봤는데 정신업이 휘리릭 지나가서 지루함은 못느꼇던거 같아요 ㅋㅋㅋ
길지만 묵직한 대서사시
진짜 잼있었어도 사운드도 좋고
수많은대사속에서도..감동은있었다 그러나...
영화 연출이 그냥 최고~ 사운드가 그냥 때려버리네요. 4D체험 하는 줄~ 이 영화는 imax 봐야 할 듯 합니다.
솔직히 중간에 지루하고 어려운 부분이 있었지만 알지못했던 오펜하이머란 인물에대해 사실적으로 묘사해서 위인전기같지않아 좋았고 보고나서 묵직함이 남아서 좋았다
무서운 영화!..!.!.!.!.!.
이념논쟁의 한복판에서
재밌다곤 말 못해요 그렇다고 재미없진않음
탐구와 윤리의 괴리감이 잘 느껴졌습니다!
장말 재밌었다 정말 몰입감이 좋았다
솔직히 중간에 지루하고 어려운 부분이 있었지만 알지못했던 오펜하이머란 인물에대해 사실적으로 묘사해서 위인전기같지않아 좋았고 보고나서 묵직함이 남아서 좋았다
무서운 영화!..!.!.!.!.!.
이념논쟁의 한복판에서
재밌다곤 말 못해요 그렇다고 재미없진않음
탐구와 윤리의 괴리감이 잘 느껴졌습니다!
장말 재밌었다 정말 몰입감이 좋았다
좋아요 너무 유익한 영화 입니다
마블 배우 꽤 보여서 친근함
그는 선과 악의 선에 서 있었다. 캐스팅이 너무 완벽해서 보는 내내 감탄 했습니다.
재미만을 위해 볼 영화는 아닌거 같네요
잠들어버려서 기억이안납니다 ㅠㅠ
과학자의 고뇌와 정치와 딜레마를 모두 느낄수 있었다
재미있게 잘 보았습니다.
믿고 보는 놀란… 인물의 방대한 서사를 미쳐 예습하지 않았음에도 정확히 이해되는 인물의 마음
영화의 역사적 과학적 배경지식을 알고 보면 확실히 도움됨. 인간의 양면성을 잘 표현한 영화라고 생각함.
재밌어요. 나중에 또 볼 것 같ㅇ요
내용을 좀 알고 가니 재밌었어요.일부 지루 할수도 있어요
나름 나쁘지 않았어요~
배우들 덕분에 집중해서 봤어요
너무 재미있었어요~ 알쓸별잡 봐서 궁금했는데 배우들 연기 연출 스토리 뭐하나 빠지는거 없이 너무 좋았습니다!!
실존인물에 연출력이 좋았습니다. 몰입력 짱
"놀란감독 영화는 항상 생각을 하게 만들어줘서 좋습니다~! 아날로그 연출이라는 장면들도 놀랍고, 남주의 연기와 받쳐주는 다른 배우들의 명연기도 일품!! 두번이상은 관람해야할 듯 합니다"
오펜하이머를 비롯한 과학자들의 선택을 판단하기보다는 이해할 수 있었던 영화~ 놀란 감독의 놀라운 영화!
생각했던 것 이상으로 원폭을 둘러싼 역사보다 오펜하이머 개인에게 집중되어 있다는 게 오히려 관객의 입장에서 집중도를 잃지 않게 만드는 요소로 작용한다. 개인적으로는 뛰어난 배우들이 수도없이 나와줘서 눈요기도 훌륭했다.
토사구팽의 심정을 토로하는 주인공의 심리 묘사가 놀란 감독의 명성을 느끼게 한다
"기대보다 더 굉장한 영화, 반드시 영화관에서 봐야할 사운드가 압권인영화입니다 단지 여배우 노출씬이 꼭 필요했을까라는 생각도 듭니다"
어렵다 하지만 빠져든다
핵무기 개발 책임자의 번뇌와 인간사회상의 단면을 봤네요.
개인적으로 저는 정말 재밌게 봤습니다
많은 알수없는 대사량에 좀 지루하네요
3시간동안 몰입해서 봤어요~최고예요!
#IMAX 놀란=무조건 용아맥
시간 순삭이네요 한순간도 놓칠수없는!
누구나 염려했던 근미래를 적나라하게 벗겨보였다.
아주 재밌게 잘봤습니다
잔잔하게 몰입해서 볼수있는 좋은영화였습니다.
기대하고 봤는데 기대만큼 만족스러운 영화입니다.!
초반 몰입감은 좋았는데 후반부터 이해가 안되서 힘들었네요..
놀란의 영화는 언제나 놀랍다
긴 상영시간이 짧게 느껴질 정도로 너무 재미있었습니다. 특히 킬리언 머피 배우의 오펜하이머 연기는 최고였습니다. 얼마나 좋았을까?…
오펜하이머라는 이름이 주는 파괴감?이 영화를 보기전부터 있었는데 영화를 보는중에도 느껴졌습니다. 사운드와 영상미도 너무 훌륭했어요
50년이 지났지만 아직도 자신의 양심에 따라 의견을 자유롭게 말하면 국적과 고향이 바뀌는 2023년의 대한민국
"대작이에요.. 놀란감독 작품은 항상 봐야할 것 같아요,,,,"
아이맥스 필름 값은 함... 놀란의 최고작은 아님
선택의 기로에 섰을때의 인간으로서의 고뇌가 잘 느껴짐 길수도 있는 러닝타임이지만 사운드트랙이 더 몰입감을 더 높여줌
실화를 바탕으로 핵폭탄 발명에 대해 공부한 느낌? 남주는 역시 믿고보는 배우입니다~ 현재까지 그 때의 파급효과(?)가 있어서 씁쓸하네요...^^
그럭저럭 괜찮아요 ?ㆍ
오펜하이머(3차) 잘 봤습니다!
좋아요 좋아요 좋아요 좋아요 좋아요
역시 용아맥! 놀란감독 전 작품들처럼 눈을 뗄수가 없는 화면이 계속 이어지는 건 아니지만 꽉찬 화면과 일반 전환되는 화면이 뭔가 몰입감이 달라지네요. 필름을 다르게 찍어 만든 이유가 있나봐요. 제대로 보려면 용산아이맥스로..!!
재밌어요!! 오펜하이머 짱
"과학 영화라기보단 정치와 인간을 다룬 영화. 놀란 감독의 전 작품들과는 다른느낌이고, 이쪽이 더 내 취향이라 엄청 재밌었네요. 러닝타임이 3시간이라 긴장했는데 전혀 걱정할게 없었음."
오펜하이머의 심리적묘사가 잘된 다큐멘터리 같아요. 극적인 영화를 기대한다면 비추입니다.
오펜하이머의 선택에 대한 고뇌에 대해 생각해보게 됨
놀란은 역시 놀란이다.
예상대로 정말 멋진 영화 였습니다 인간의 선택의 기로가 얼마나 힘든지 많이 느끼고 갑니다
재밌어요! 잘 봤습니다
재미있게 잘 봤습니다 ㅎㅎ
재미있게 잘 봤습니다 ㅎㅎ
재미있게 잘 봤습니다 ㅎㅎ
줄리안 로버트 오펜하이머는 얼마나 좋았을까
거장이 만들었다는 이유만으로 좋았다고 하기에는 심각할 정도로 재미가 없음 EBS 다큐팀에서 만들어도 이거보다는 더 재밌을 듯
"A와 B는 양립할 수 없다. 허나 양자역학은 이러한 모순성을 인정하며, 두 존재의 양립가능성을 드러낸다. 이를 받아들인 오펜하이머도 서로 상반되는 모습을 지속해서 보여준다. 그러기에 더 매력적이다."
두 인물이 무너지는 순간이 부딪히는 때의 에너지가 굉장하다.
디플 오펜하이머 다큐멘터리 꼭 보고 가세요 ㅎㅎ 살짝졸리긴 한데 잘봤습니다
다소 과대평가된 영화.
